,id,host_id,zipcode,accommodates,bathrooms,bedrooms,beds,minimum_nights,availability_30,number_of_reviews,review_scores_rating,host_listing_count,Apartment,Bed & Breakfast,Boat,Castle,Dorm,House,Hut,Loft,Other,Tent,Treehouse,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,price,price_log
7612,1134553,2675644,10301,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.6966802619305669,0.9722835133582708,85-89,6.1025571952882975,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,59.0,4.07753744390572
7613,2093472,10681432,10031,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.29679280453409973,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82.0,4.406719247264253
7614,2739793,14019268,11221,1.1238338879494987,-0.3370343067877555,1.235102772229469,1.2700382361934728,0.17367341683956244,1.0165902278477406,-0.11125632242408072,95-100,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,140.0,4.941642422609304
7615,1275119,6940386,11222,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,1.096567719327034,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
7616,4731246,2948480,11226,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.6966802619305669,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40.0,3.6888794541139363
7617,1953461,5388275,10030,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.5699170531922766,-1.142802042093182,0.8737798919235116,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,125.0,4.8283137373023015
7618,4411508,22898136,11221,-0.5195404859068907,0.9884926524026629,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,0.3767702960133932,-0.5545226188804973,No Reviews,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,90.0,4.499809670330265
7620,30031,129352,11222,-0.5195404859068907,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-0.1830721443416608,2.1543269705753816,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50.0,3.912023005428146
7621,3971702,20584520,10003,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,350.0,5.857933154483459
7622,2314398,11246260,11201,0.5760424299973689,-0.3370343067877555,1.235102772229469,1.2700382361934728,1.758647962250419,-1.3027570250517688,-0.4067671867283584,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
7623,3578585,3543931,10039,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.9366127363684471,-0.456018997445738,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
7624,451381,2236753,10038,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-0.9028695676553016,-0.062004511706701106,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
7626,750984,3948222,10003,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.7766577534098603,0.3320099740323358,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
7627,1340813,7272449,10031,-0.5195404859068907,0.9884926524026629,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500.0,7.313220387090301
7628,4477140,23230065,10030,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.6629370932174213,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,120.0,4.787491742782046
7629,4632496,549817,11205,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55.0,4.007333185232471
7630,741629,3864301,11104,2.7672082618058877,-0.3370343067877555,1.235102772229469,3.9353781050465972,0.17367341683956244,1.096567719327034,0.676772649053993,90-94,1.9333551120039543,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,128.0,4.852030263919617
7631,3887381,8179499,10003,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,1.758647962250419,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,490.0,6.194405391104672
7632,30168,130023,11233,1.1238338879494987,-0.3370343067877555,1.235102772229469,2.1584848591445143,0.9661606895449907,0.6966802619305669,1.1692907562277892,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
7633,282977,1474071,11215,1.1238338879494987,-0.3370343067877555,-0.41170092407648967,1.2700382361934728,0.17367341683956244,0.5367252789719801,4.961680181466019,95-100,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,105.0,4.653960350157523
7634,4444043,22654773,11217,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0,4.605170185988092
7635,2445715,12132619,11104,2.7672082618058877,-0.3370343067877555,2.8819064685354276,3.0469314820955553,-0.22257021951315167,0.6966802619305669,0.676772649053993,95-100,0.5436210842425065,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,175.0,5.1647859739235145
7636,2287888,11687781,11103,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.096567719327034,-0.20975994385883995,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85.0,4.442651256490317
7637,4355697,16643357,11211,1.1238338879494987,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.22257021951315167,1.096567719327034,-0.4067671867283584,60-69,1.0068657601629891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,190.0,5.247024072160486
7639,4776852,15623558,10038,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
7640,446456,2203885,10003,1.1238338879494987,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,0.6167027704512734,0.6275208383366134,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,420.0,6.040254711277414
7641,3372727,8503813,11217,-0.5195404859068907,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,-1.2227795335724754,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0,4.605170185988092
7642,4084207,1249842,10035,-0.5195404859068907,2.3140196115930816,1.235102772229469,0.38159161324243157,0.5699170531922766,0.1368378215755129,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,240.0,5.480638923341991
7643,4370658,2731594,11211,1.6716253459016284,2.3140196115930816,2.8819064685354276,1.2700382361934728,0.9661606895449907,-0.1830721443416608,-0.456018997445738,90-94,0.08037640832202401,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
7644,4763820,24579332,10001,1.6716253459016284,2.3140196115930816,2.8819064685354276,1.2700382361934728,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,775.0,6.652863029353347
7645,610839,3015024,11694,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
7647,3166797,594323,10019,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.7429145846967148,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,190.0,5.247024072160486
7648,4224817,2833883,11216,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.6966802619305669,-0.4067671867283584,70-79,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60.0,4.0943445622221
7649,2586427,311286,11213,-0.5195404859068907,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,80-84,3.7863338156858846,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
7650,3831650,19724882,11372,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,-1.2227795335724754,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80.0,4.382026634673881
7651,4296126,22299389,10018,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.096567719327034,-0.456018997445738,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,299.0,5.700443573390687
7652,4739703,24468833,11238,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.8566352448891538,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100.0,4.605170185988092
7653,4575358,14154430,10038,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
7654,1691798,8937205,10002,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,1.096567719327034,-0.35751537601097877,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,350.0,5.857933154483459
7655,3166868,14503458,11126,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,0.21681531305480634,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
7656,3241882,5992481,11233,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,0.7766577534098603,-0.4067671867283584,70-79,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,125.0,4.8283137373023015
7657,4501901,23347664,11205,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.7429145846967148,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95.0,4.553876891600541
7658,3518865,7399479,10030,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,-0.42300461877954104,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
7659,2315037,1745187,11216,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,-0.7429145846967148,-0.4067671867283584,90-94,2.859844463844919,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45.0,3.8066624897703196
7660,2011582,10349936,11206,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,198.0,5.288267030694535
7662,4447611,10471097,10003,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,350.0,5.857933154483459
7663,3291286,16628226,11106,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0,4.605170185988092
7664,1828019,6201850,10010,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-1.142802042093182,-0.11125632242408072,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,175.0,5.1647859739235145
7665,3755410,19222653,11209,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110.0,4.700480365792417
7667,2404935,12291588,11221,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.0165902278477406,0.036499109728058116,85-89,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,62.0,4.127134385045092
7668,1070058,5887737,10019,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,1.8095642955537243,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95.0,4.553876891600541
7669,620708,1639755,11209,1.6716253459016284,-0.3370343067877555,-0.41170092407648967,1.2700382361934728,-0.22257021951315167,0.6167027704512734,1.612557052684206,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,147.0,4.990432586778736
7670,2406585,10915469,10017,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.7429145846967148,-0.20975994385883995,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,135.0,4.90527477843843
7671,576940,2838058,10027,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,1.096567719327034,0.18425454188019696,70-79,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
7672,504507,2488359,10003,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.6629370932174213,1.7603124848363447,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90.0,4.499809670330265
7673,30970,132918,11211,-0.5195404859068907,-1.6625612659781739,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.9366127363684471,3.5826294813793904,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.0,4.382026634673881
7674,4645748,4343342,10005,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.0,4.382026634673881
7675,1041746,5734543,11239,-0.5195404859068907,0.9884926524026629,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90.0,4.499809670330265
7676,1347103,7308530,10009,-1.0673319438590205,0.9884926524026629,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,-0.11125632242408072,85-89,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,120.0,4.787491742782046
7677,2249928,2675913,10024,1.1238338879494987,2.3140196115930816,2.8819064685354276,1.2700382361934728,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1000.0,6.907755278982137
7678,4174615,9811043,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.023117161383073945,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,145.0,4.976733742420574
7680,1407364,7591257,11216,3.8627911777101476,2.3140196115930816,2.8819064685354276,3.0469314820955553,0.17367341683956244,0.3767702960133932,-0.30826356529359916,85-89,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,212.0,5.356586274672012
7681,546621,2631556,10029,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.096567719327034,0.2827581633149562,80-84,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90.0,4.499809670330265
7682,12549,49194,10031,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.4067671867283584,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75.0,4.31748811353631
7683,3953940,4313868,11206,-0.5195404859068907,2.3140196115930816,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,-0.5829596017381279,0.2827581633149562,90-94,2.396599787924437,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,72.0,4.276666119016055
7684,4379345,22739040,10016,1.6716253459016284,2.3140196115930816,2.8819064685354276,1.2700382361934728,0.9661606895449907,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,600.0,6.396929655216146
7685,2151132,10979123,10005,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,0.9366127363684471,0.23350635259757657,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
7686,4085104,21067308,10012,0.028250972045239065,-0.3370343067877555,1.235102772229469,-0.5068550097086097,-0.6188138558658658,0.8566352448891538,0.18425454188019696,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
7687,2577793,1994600,11249,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,0.5367252789719801,-0.4067671867283584,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,189.0,5.241747015059643
7688,3003127,11998560,11213,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,0.6966802619305669,-0.456018997445738,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125.0,4.8283137373023015
7689,883209,4158086,11221,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.9366127363684471,-0.30826356529359916,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40.0,3.6888794541139363
7690,1332663,7228390,10038,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,1.3624043258977048,-1.0628245506138885,-0.25901175457621956,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,120.0,4.787491742782046
7691,284096,1479816,10036,1.6716253459016284,-0.3370343067877555,1.235102772229469,1.2700382361934728,-0.22257021951315167,0.7766577534098603,2.843852320618696,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,249.0,5.517452896464707
7692,4240394,1832742,10009,1.1238338879494987,-0.3370343067877555,1.235102772229469,1.2700382361934728,-0.6188138558658658,0.5367252789719801,-0.35751537601097877,85-89,1.4701104360834716,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,299.0,5.700443573390687
7693,480750,2380673,10036,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.8566352448891538,3.730384913531529,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,140.0,4.941642422609304
7694,2194038,11189753,11238,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.096567719327034,-0.5052708081631176,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
7695,4481967,19854499,10035,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.3767702960133932,-0.4067671867283584,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60.0,4.0943445622221
7696,452179,2246615,11102,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,0.6167027704512734,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,160.0,5.075173815233827
7697,3978364,19976996,10003,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-1.3027570250517688,-0.35751537601097877,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,179.0,5.187385805840755
7698,255601,1343630,11206,1.1238338879494987,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.22257021951315167,-0.2630496358209542,2.745348699183937,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,135.0,4.90527477843843
7699,1959550,3388950,11221,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,-1.0628245506138885,-0.25901175457621956,90-94,3.323089139765402,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,61.0,4.110873864173311
